AT&T Inc.,T,2.000,1.960,1.920,1.880,1.840,1.800,,1.760,1.720,,1.680,1.640,1.600,1.420,1.330,1.290,1.250,1.118,1.063,1.023,1.005,0.965,30.263,2.0,2.1,2.1,2.2,2.2,2.3,2.3,2.4,2.4,2.5,12.7,6.8,3.1,3.2,11.9,5.2,3.9,1.7,4.1,4.0,3.2
Atmos Energy,ATO,1.980,1.835,1.710,1.590,1.500,1.420,,1.385,1.365,,1.345,1.325,1.305,1.285,1.265,1.245,1.225,1.205,1.185,1.165,1.145,1.110,27.590,7.9,7.3,7.5,6.0,5.6,2.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.7,3.2,3.1,2.4
Atrion Corp.,ATRI,5.100,4.500,3.900,3.300,2.780,2.400,,2.100,1.820,,1.560,1.320,1.080,0.880,0.740,0.620,0.520,0.240,0.000,0.000,0.000,0.000,32.860,13.3,15.4,18.2,18.7,15.8,14.3,15.4,16.7,18.2,22.2,22.7,18.9,19.4,19.2,116.7,n/a,n/a,n/a,n/a,24.3,25.7
Auburn National Bancorp,AUBN,0.960,0.920,0.900,0.880,0.860,0.840,,0.820,0.800,,0.780,0.760,0.740,0.700,0.640,0.580,0.500,0.480,0.440,0.400,0.400,0.320,13.720,4.3,2.2,2.3,2.3,2.4,2.4,2.5,2.6,2.6,2.7,5.7,9.4,10.3,16.0,4.2,9.1,10.0,0.0,25.0,6.1,6.1
Autoliv Inc.,ALV,2.460,2.380,2.300,2.220,2.120,2.000,,1.890,1.730,,0.650,0.210,1.600,1.540,1.360,1.170,0.770,0.540,0.440,0.440,0.440,0.440,26.700,3.4,3.5,3.6,4.7,6.0,5.8,9.2,166.2,209.5,-86.9,3.9,13.2,16.2,51.9,42.6,22.7,0.0,0.0,0.0,25.0,63.6
Automatic Data Proc.,ADP,2.640,2.280,2.120,1.960,1.686,1.520,,1.380,1.258,,1.188,1.153,1.013,0.804,0.646,0.542,0.489,0.419,0.402,0.358,0.306,0.266,22.431,15.8,7.5,8.2,16.3,10.9,10.1,9.7,5.9,3.0,13.8,26.1,24.3,19.4,10.7,16.7,4.3,12.2,17.1,14.8,13.0,6.2
Avalonbay Communities Inc.,AVB,5.830,5.610,5.300,4.910,4.550,4.180,,3.803,3.570,,3.570,3.570,3.528,3.330,3.050,2.830,2.800,2.800,2.740,2.480,2.200,2.050,72.700,3.9,5.8,7.9,7.9,8.9,9.9,6.5,0.0,0.0,1.2,5.9,9.2,7.8,1.1,0.0,2.2,10.5,12.7,7.3,5.7,4.0
Avery Dennison Corp.,AVY,2.010,1.760,1.600,1.460,1.340,1.140,,1.080,1.000,,0.800,1.220,1.640,1.610,1.570,1.530,1.490,1.450,1.350,1.230,1.110,0.990,27.380,14.2,10.0,9.6,9.0,17.5,5.6,8.0,25.0,-34.4,-25.6,1.9,2.5,2.6,2.7,2.8,7.4,9.8,10.8,12.1,4.8,13.6
Avista Corp.,AVA,1.490,1.430,1.370,1.320,1.270,1.220,,1.160,1.100,,1.000,0.810,0.690,0.595,0.570,0.545,0.515,0.490,0.480,0.480,0.480,0.480,17.495,4.2,4.4,3.8,3.9,4.1,5.2,5.5,10.0,23.5,17.4,16.0,4.4,4.6,5.8,5.1,2.1,0.0,0.0,0.0,6.3,6.2
Avnet Inc.,AVT,0.780,0.720,0.680,0.660,0.620,0.300,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.300,0.300,4.660,8.3,5.9,3.0,6.5,106.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-100.0,0.0,0.0,3.8,55.3
AVX Corp.,AVX,0.460,0.445,0.425,0.420,0.390,0.350,,0.300,0.240,,0.175,0.160,0.160,0.158,0.150,0.150,0.150,0.150,0.150,0.145,0.140,0.130,4.848,3.4,4.7,1.2,7.7,11.4,16.7,25.0,37.1,9.4,0.0,1.6,5.0,0.0,0.0,0.0,0.0,3.4,3.6,7.7,7.3,9.7
Axis Capital Holdings Ltd.,AXS,1.560,1.520,1.400,1.160,1.080,1.000,,0.960,0.920,,0.840,0.800,0.740,0.660,0.600,0.575,0.445,0.070,0.000,0.000,0.000,0.000,14.330,2.6,8.6,20.7,7.4,8.0,4.2,4.3,9.5,5.0,8.1,12.1,10.0,4.3,29.2,535.7,n/a,n/a,n/a,n/a,44.7,136.0
B&G Foods Inc.,BGS,1.880,1.860,1.610,1.370,1.350,1.190,,1.040,0.800,,0.680,0.680,0.848,0.848,0.848,0.828,0.000,0.000,0.000,0.000,0.000,0.000,15.832,1.1,15.5,17.5,1.5,13.4,14.4,30.0,17.6,0.0,-19.8,0.0,0.0,2.4,n/a,n/a,n/a,n/a,n/a,n/a,7.2,12.5
Badger Meter Inc.,BMI,0.560,0.490,0.430,0.390,0.370,0.350,,0.330,0.300,,0.260,0.230,0.200,0.170,0.155,0.145,0.138,0.133,0.128,0.125,0.108,0.090,5.100,14.3,14.0,10.3,5.4,5.7,6.1,10.0,15.4,13.0,15.0,17.6,9.7,6.9,5.5,3.8,3.9,2.0,16.3,19.4,10.2,5.3
Balchem Inc.,BCPC,0.420,0.380,0.340,0.300,0.260,0.220,,0.180,0.150,,0.110,0.073,0.073,0.040,0.027,0.018,0.016,0.016,0.013,0.012,0.010,0.007,2.664,10.5,11.8,13.3,15.4,18.2,22.2,20.0,36.4,50.0,0.0,83.3,50.0,50.0,12.5,0.0,23.1,8.4,20.1,51.4,26.1,21.7
BancFirst Corp. OK,BANF,0.930,0.780,0.730,0.690,0.635,0.590,,0.550,0.510,,0.470,0.445,0.410,0.370,0.330,0.290,0.258,0.228,0.190,0.180,0.160,0.125,8.870,19.2,6.8,5.8,8.7,7.6,7.3,7.8,8.5,5.6,8.5,10.8,12.1,13.8,12.6,13.2,19.7,5.6,12.5,28.0,11.3,5.8
BancorpSouth Inc.,BXS,0.590,0.515,0.425,0.325,0.225,0.080,,0.040,0.350,,0.880,0.880,0.860,0.820,0.780,0.750,0.720,0.650,0.600,0.560,0.520,0.480,11.050,14.6,21.2,30.8,44.4,181.3,100.0,-88.6,-60.2,0.0,2.3,4.9,5.1,4.0,4.2,10.8,8.3,7.1,7.7,8.3,16.1,54.5
Bank of America Corp,BAC,0.540,0.390,0.250,0.200,0.120,0.040,,0.040,0.040,,0.040,0.040,2.880,2.400,2.120,1.900,1.700,1.440,1.220,1.140,1.030,0.925,18.455,38.5,56.0,25.0,66.7,200.0,0.0,0.0,0.0,0.0,-98.6,20.0,13.2,11.6,11.8,18.1,18.0,7.0,10.7,11.4,21.5,53.9
Bank of Botetourt,BORT,0.600,0.560,0.480,0.400,0.200,0.040,,0.000,0.040,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.320,7.1,16.7,20.0,100.0,400.0,n/a,-100.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,74.0,172.0
Bank of Marin Bancorp,BMRC,0.635,0.560,0.510,0.450,0.400,0.365,0.000,0.350,0.325,0.000,0.305,0.285,0.280,0.255,0.228,0.095,0.000,0.000,0.000,0.000,0.000,0.000,5.043,13.4,9.8,13.3,12.5,9.6,4.3,7.7,6.6,7.0,1.8,9.8,12.0,139.0,n/a,n/a,n/a,n/a,n/a,n/a,19.0,36.2
Bank of New York Mellon Corp.,BK,1.040,0.860,0.720,0.680,0.660,0.580,,0.520,0.480,,0.360,0.510,0.960,0.946,0.912,0.869,0.837,0.806,0.806,0.763,0.700,0.615,14.623,20.9,19.4,5.9,3.0,13.8,11.5,8.3,33.3,-29.4,-46.9,1.4,3.8,4.9,3.8,3.9,0.0,5.6,9.1,13.8,4.5,17.3
Bank of South Carolina Corp.,BKSC,0.600,0.518,0.482,0.440,0.430,0.405,0.000,0.364,0.339,0.000,0.316,0.361,0.481,0.451,0.391,0.270,0.240,0.224,0.219,0.219,0.199,0.159,7.105,15.8,7.5,9.4,2.5,6.1,11.4,7.3,7.4,-12.5,-25.0,6.7,15.4,44.7,12.3,7.3,2.5,0.0,10.0,25.1,8.1,13.8
Bank of Utica,BKUTK,14.400,13.700,12.800,12.200,11.600,10.700,#,9.700,8.900,,7.900,7.500,7.300,6.800,6.500,6.300,6.000,5.500,5.000,4.500,4.000,3.500,164.800,5.1,7.0,4.9,5.2,8.4,10.3,9.0,12.7,5.3,2.7,7.4,4.6,3.2,5.0,9.1,10.0,11.1,12.5,14.3,7.8,3.4
Bank OZK,OZK,0.795,0.710,0.630,0.550,0.470,0.360,,0.250,0.185,,0.150,0.130,0.125,0.108,0.100,0.093,0.075,0.058,0.039,0.029,0.026,0.025,4.906,12.0,12.7,14.5,17.0,30.6,44.0,35.1,23.3,15.4,4.0,16.3,7.5,8.1,23.3,30.4,48.4,34.8,9.5,5.0,20.6,13.2
BankFinancial Corp.,BFIN,0.370,0.280,0.210,0.160,0.080,0.040,,0.040,0.220,,0.280,0.280,0.280,0.280,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.700,32.1,33.3,31.3,100.0,100.0,0.0,-81.8,-21.4,0.0,0.0,0.0,55.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20.8,50.6
Banner Corp.,BANR,1.330,0.980,0.830,0.720,0.690,0.400,,0.040,0.040,,0.040,0.080,0.650,0.760,0.720,0.680,0.640,0.600,0.590,0.560,0.540,0.450,11.340,35.7,18.1,15.3,4.3,72.5,900.0,0.0,0.0,-50.0,-87.7,-14.5,5.6,5.9,6.3,6.7,1.7,5.4,3.7,20.0,49.9,208.3
Bar Harbor Bankshares,BHB,0.787,0.747,0.727,0.673,0.603,0.556,,0.520,0.487,,0.464,0.462,0.453,0.424,0.402,0.373,0.356,0.338,0.338,0.338,0.338,0.320,9.705,5.4,2.8,7.9,11.7,8.5,6.8,6.8,4.8,0.5,2.0,6.8,5.5,7.7,5.0,5.3,0.0,0.0,0.0,5.6,4.9,3.3
Barnes Group Inc.,B,0.620,0.550,0.510,0.480,0.480,0.450,,0.400,0.340,,0.320,0.480,0.620,0.545,0.485,0.420,0.400,0.400,0.400,0.400,0.395,0.375,9.070,12.7,7.8,6.3,0.0,6.7,12.5,17.6,6.3,-33.3,-22.6,13.8,12.4,15.5,5.0,0.0,0.0,0.0,1.3,5.3,3.5,12.5
Bassett Furniture Industries Inc.,BSET,0.470,0.420,0.380,0.340,0.280,0.220,,0.200,0.095,,0.000,0.000,0.875,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,10.480,11.9,10.5,11.8,21.4,27.3,10.0,110.5,n/a,n/a,-100.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,38.1
BB&T Corp.,BBT,1.515,1.260,1.150,1.050,0.950,0.920,#,0.760,0.640,,0.600,1.240,1.860,1.760,1.600,1.460,1.340,1.220,1.100,0.980,0.860,0.750,23.015,20.2,9.6,9.5,10.5,3.3,21.1,18.8,6.7,-51.6,-33.3,5.7,10.0,9.6,9.0,9.8,10.9,12.2,14.0,14.7,5.8,17.9
Becton Dickinson & Co.,BDX,3.020,2.940,2.710,2.460,2.235,2.030,,1.845,1.640,#,1.480,1.320,1.140,0.980,0.860,0.720,0.600,0.400,0.390,0.380,0.370,0.340,27.860,2.7,8.5,10.2,10.1,10.1,10.0,12.5,10.8,12.1,15.8,16.3,14.0,19.4,20.0,50.0,2.6,2.6,2.7,8.8,12.6,10.5
Bemis Company,BMS,1.240,1.200,1.160,1.120,1.080,1.040,,1.000,0.960,,0.920,0.900,0.880,0.840,0.760,0.720,0.640,0.560,0.520,0.500,0.480,0.460,16.980,3.3,3.4,3.6,3.7,3.8,4.0,4.2,4.3,2.2,2.3,4.8,10.5,5.6,12.5,14.3,7.7,4.0,4.2,4.3,5.4,3.4
Best Buy Corp.,BBY,1.800,1.360,1.120,0.920,0.720,0.680,,0.650,0.610,,0.570,0.560,0.530,0.430,0.340,0.300,0.273,0.000,0.000,0.000,0.000,0.000,10.863,32.4,21.4,21.7,27.8,5.9,4.6,6.6,7.0,1.8,5.7,23.3,26.5,13.3,9.7,n/a,n/a,n/a,n/a,n/a,14.8,10.3
Big Lots Inc.,BIG,1.200,1.000,0.840,0.760,0.510,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.310,20.0,19.0,10.5,49.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24.6,16.8
Black Hills Corp.,BKH,1.930,1.810,1.680,1.620,1.560,1.520,,1.480,1.460,,1.440,1.420,1.400,1.370,1.320,1.280,1.240,1.200,1.160,1.120,1.080,1.040,28.130,6.6,7.7,3.7,3.8,2.6,2.7,1.4,1.4,1.4,1.4,2.2,3.8,3.1,3.2,3.3,3.4,3.6,3.7,3.8,3.3,1.6
BlackRock Inc.,BLK,12.020,10.000,9.160,8.720,7.720,6.720,,6.000,5.500,,4.000,3.120,3.120,2.680,1.680,1.200,1.000,0.400,0.000,0.000,0.000,0.000,83.040,20.2,9.2,5.0,13.0,14.9,12.0,9.1,37.5,28.2,0.0,16.4,59.5,40.0,20.0,150.0,n/a,n/a,n/a,n/a,29.0,36.9
Boeing Company,BA,6.840,5.680,4.360,3.640,2.920,1.940,,1.760,1.680,,1.680,1.680,1.600,1.400,1.200,1.000,0.770,0.680,0.680,0.680,0.560,0.560,41.310,20.4,30.3,19.8,24.7,50.5,10.2,4.8,0.0,0.0,5.0,14.3,16.7,20.0,29.9,13.2,0.0,0.0,21.4,0.0,14.8,13.5
BOK Financial Corp.,BOKF,1.900,1.770,1.730,1.690,1.620,1.540,,1.470,1.130,,0.990,0.945,0.875,0.750,0.550,0.300,0.000,0.000,0.000,0.000,0.000,0.000,17.260,7.3,2.3,2.4,4.3,5.2,4.8,30.1,14.1,4.8,8.0,16.7,36.4,83.3,n/a,n/a,n/a,n/a,n/a,n/a,16.9,22.7
Booz Allen Hamilton Holding Corp.,BAH,0.760,0.680,0.600,0.520,0.430,0.390,,0.360,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.740,11.8,13.3,15.4,20.9,10.3,8.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.3,4.4
BorgWarner Inc.,BWA,0.680,0.590,0.530,0.520,0.505,0.250,,0.000,0.000,,0.000,0.060,0.195,0.170,0.160,0.140,0.124,0.092,0.076,0.076,0.019,0.000,4.187,15.3,11.3,1.9,3.0,102.0,n/a,n/a,n/a,-100.0,-69.2,14.7,6.3,14.3,12.9,34.8,21.1,0.0,300.0,n/a,24.5,88.2
Boston Private Financial Holdings Inc.,BPFH,0.480,0.440,0.400,0.360,0.320,0.240,,0.040,0.040,,0.040,0.040,0.220,0.360,0.320,0.280,0.240,0.200,0.160,0.140,0.120,0.000,4.440,9.1,10.0,11.1,12.5,33.3,500.0,0.0,0.0,0.0,-81.8,-38.9,12.5,14.3,16.7,20.0,25.0,14.3,16.7,n/a,31.9,119.7
Brady Corp.,BRC,0.834,0.823,0.813,0.803,0.785,0.765,,0.745,0.725,,0.705,0.685,0.620,0.570,0.530,0.460,0.425,0.405,0.385,0.365,0.345,0.325,12.112,1.4,1.2,1.2,2.2,2.6,2.7,2.8,2.8,2.9,10.5,8.8,7.5,15.2,8.2,4.9,5.2,5.5,5.8,6.2,5.1,3.7
Brinker International,EAT,1.520,1.440,1.320,1.200,1.040,0.880,,0.720,0.600,,0.530,0.440,0.440,0.380,0.290,0.067,0.000,0.000,0.000,0.000,0.000,0.000,10.867,5.6,9.1,10.0,15.4,18.2,22.2,20.0,13.2,20.5,0.0,15.8,31.0,335.0,n/a,n/a,n/a,n/a,n/a,n/a,39.7,89.1
Bristol-Myers Squibb Co.,BMY,1.600,1.560,1.520,1.480,1.450,1.400,,1.360,1.320,,1.280,1.240,1.240,1.120,1.120,1.120,1.120,1.120,1.120,1.060,0.933,0.819,24.982,2.6,2.6,2.7,2.1,3.6,2.9,3.0,3.1,3.2,0.0,10.7,0.0,0.0,0.0,0.0,0.0,5.6,13.7,14.0,3.7,4.4
Brixmor Property Group,BRX,1.100,1.040,0.980,0.900,0.727,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.747,5.8,6.1,8.9,23.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.1,8.5
Broadcom Limited,AVGO,7.900,4.810,2.040,1.640,1.230,0.880,,0.610,0.400,,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.580,64.2,135.8,24.4,33.3,39.8,44.3,52.5,471.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,108.2,150.8
Broadridge Financial Solutions Inc.,BR,1.580,1.355,1.230,1.110,0.900,0.750,,0.660,0.610,,0.570,0.350,0.250,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.485,16.6,10.2,10.8,23.3,20.0,13.6,8.2,7.0,62.9,40.0,108.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.2,31.1
Brookfield Asset Management Inc.,BAM,0.600,0.560,0.520,0.473,0.427,0.390,,0.336,0.299,,0.299,0.299,0.293,0.268,0.222,0.151,0.162,0.174,0.170,0.170,0.168,0.167,6.146,7.1,7.7,9.9,10.9,9.3,16.2,12.4,0.0,0.0,2.0,9.3,20.7,47.5,-6.8,-6.8,2.0,0.0,1.5,0.5,7.5,12.1
Brookfield Infrastructure Partners LP,BIP,1.880,1.740,1.543,1.413,1.280,1.147,,1.000,0.880,,0.733,0.707,0.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.912,8.0,12.7,9.2,10.4,11.6,14.7,13.6,20.0,3.8,20.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.4,5.1
Brookfield Property Partners LP,BPY,1.260,1.180,1.120,1.060,1.000,0.628,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.248,6.8,5.4,5.7,6.0,59.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.6,23.9
Brookfield Renewable Partners LP,BEP,1.960,1.870,1.780,1.660,1.525,1.433,,1.373,1.300,,1.292,1.250,1.250,1.250,0.490,0.101,0.000,0.000,0.000,0.000,0.000,0.000,18.533,4.8,5.1,7.2,8.9,6.5,4.4,5.6,0.6,3.3,0.0,0.0,155.2,383.8,n/a,n/a,n/a,n/a,n/a,n/a,45.0,110.1
Brown & Brown Inc.,BRO,0.305,0.278,0.251,0.226,0.205,0.185,,0.173,0.163,,0.156,0.151,0.143,0.125,0.105,0.085,0.073,0.058,0.045,0.040,0.034,0.029,2.828,9.9,10.4,11.0,10.4,10.8,7.2,6.2,4.0,3.3,6.1,14.0,19.0,23.5,17.2,26.1,27.8,12.5,18.5,17.4,13.4,7.2
Brown-Forman Class B,BF-B,0.632,0.584,0.544,0.514,0.472,0.422,,0.382,0.349,,0.320,0.307,0.290,0.258,0.239,0.209,0.181,0.160,0.149,0.141,0.132,0.126,6.412,8.2,7.4,5.8,8.9,11.8,10.5,9.4,9.2,4.3,5.7,12.4,8.0,14.3,15.3,13.3,7.1,6.1,6.5,5.1,8.9,3.2
Brunswick Corp.,BC,0.780,0.685,0.615,0.525,0.450,0.100,,0.050,0.050,,0.050,0.050,0.050,0.600,0.600,0.600,0.600,0.500,0.500,0.500,0.500,0.500,8.305,13.9,11.4,17.1,16.7,350.0,100.0,0.0,0.0,0.0,0.0,-91.7,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,85.7
Bryn Mawr Bank Corp.,BMTC,0.940,0.860,0.820,0.780,0.740,0.690,,0.640,0.600,,0.560,0.560,0.540,0.500,0.460,0.420,0.400,0.400,0.380,0.360,0.340,0.300,11.290,9.3,4.9,5.1,5.4,7.2,7.8,6.7,7.1,0.0,3.7,8.0,8.7,9.5,5.0,0.0,5.3,5.6,5.9,13.3,6.2,3.1
Bunge Limited,BG,1.920,1.760,1.600,1.440,1.280,1.140,,1.040,0.960,,0.880,0.800,0.720,0.660,0.620,0.560,0.480,0.420,0.385,0.000,0.000,0.000,16.665,9.1,10.0,11.1,12.5,12.3,9.6,8.3,9.1,10.0,11.1,9.1,6.5,10.7,16.7,14.3,9.1,n/a,n/a,n/a,10.6,2.5
C&F Financial Corp.,CFFI,1.380,1.320,1.280,1.200,1.180,1.160,,1.050,1.000,,1.000,1.120,1.240,1.240,1.120,0.970,0.860,0.680,0.610,0.570,0.520,0.470,19.970,4.5,3.1,6.7,1.7,1.7,10.5,5.0,0.0,-10.7,-9.7,0.0,10.7,15.5,12.8,26.5,11.5,7.0,9.6,10.6,6.2,8.5
C.H. Robinson Worldwide,CHRW,1.880,1.810,1.740,1.570,1.430,1.400,,1.340,1.200,#,1.040,0.960,0.880,0.720,0.520,0.300,0.240,0.160,0.120,0.100,0.080,0.070,17.560,3.9,4.0,10.8,9.8,2.1,4.5,11.7,15.4,8.3,9.1,22.2,38.5,73.3,25.0,50.0,33.3,20.0,25.0,14.3,20.1,18.2
Cabot Corp.,CBT,1.305,1.245,1.120,0.880,0.860,0.800,,0.780,0.720,,0.720,0.720,0.720,0.720,0.660,0.640,0.610,0.560,0.520,0.500,0.440,0.440,14.960,4.8,11.2,27.3,2.3,7.5,2.6,8.3,0.0,0.0,0.0,0.0,9.1,3.1,4.9,8.9,7.7,4.0,13.6,0.0,6.1,6.6
Calavo Growers Inc.,CVGW,1.000,0.950,0.900,0.800,0.750,0.700,,0.650,0.550,,0.550,0.500,0.350,0.350,0.320,0.320,0.300,0.250,0.200,0.000,0.000,0.000,9.440,5.3,5.6,12.5,6.7,7.1,7.7,18.2,0.0,10.0,42.9,0.0,9.4,0.0,6.7,20.0,25.0,n/a,n/a,n/a,11.1,11.1
California Water Service,CWT,0.752,0.720,0.690,0.670,0.650,0.640,,0.630,0.615,,0.595,0.590,0.585,0.580,0.575,0.570,0.565,0.563,0.560,0.558,0.550,0.543,12.200,4.4,4.3,3.0,3.1,1.6,1.6,2.4,3.4,0.8,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,1.4,1.4,1.7,1.3
Calvin B. Taylor Bankshares Inc.,TYCB,0.990,0.980,0.970,0.960,0.950,0.940,,0.930,0.920,,0.910,0.900,0.850,0.800,0.750,0.700,0.650,0.600,0.400,0.370,0.340,0.300,15.210,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,5.9,6.3,6.7,7.1,7.7,8.3,50.0,8.1,8.8,13.3,6.9,11.1
Cambridge Bancorp,CATC,1.960,1.860,1.840,1.800,1.680,1.590,,1.500,1.420,,1.400,1.340,1.280,1.180,1.060,1.010,0.940,0.880,0.840,0.767,0.613,0.467,25.427,5.4,1.1,2.2,7.1,5.7,6.0,5.6,1.4,4.5,4.7,8.5,11.3,5.0,7.4,6.8,4.8,9.6,25.0,31.4,8.1,7.6
Camden Property Trust,CPT,3.060,3.000,2.950,2.780,2.610,2.450,,2.170,1.920,,1.800,2.300,2.790,2.730,2.615,2.540,2.540,2.540,2.515,2.393,2.208,2.065,49.975,2.0,1.7,6.1,6.5,6.5,12.9,13.0,6.7,-21.7,-17.6,2.2,4.4,3.0,0.0,0.0,1.0,5.1,8.4,6.9,2.5,8.7
Canadian National Railway,CNI,1.391,1.276,1.137,0.986,0.905,0.830,,0.750,0.657,,0.524,0.446,0.434,0.393,0.288,0.241,0.181,0.167,0.143,0.130,0.117,0.100,11.093,9.0,12.3,15.3,8.9,9.0,10.7,14.3,25.4,17.5,2.8,10.4,36.5,19.5,32.7,8.7,16.3,10.3,11.4,16.7,15.1,8.5
Cantel Medical Corp.,CMD,0.170,0.140,0.120,0.100,0.090,0.073,#,0.062,0.053,,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.854,21.4,16.7,20.0,11.1,22.8,17.4,17.1,20.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.3,3.6
Capital City Bank Group,CCBG,0.320,0.240,0.170,0.130,0.090,0.000,,0.000,0.300,,0.490,0.760,0.745,0.710,0.663,0.619,0.584,0.498,0.402,0.381,0.349,0.315,7.764,33.3,41.2,30.8,44.4,n/a,n/a,-100.0,-38.8,-35.5,2.0,4.9,7.2,7.1,5.9,17.4,23.9,5.5,9.2,10.7,4.1,34.9
Cardinal Health Inc.,CAH,1.876,1.823,1.672,1.459,1.290,1.155,,0.905,0.820,,0.740,0.502,0.373,0.302,0.215,0.129,0.086,0.079,0.072,0.065,0.053,0.048,13.664,2.9,9.0,14.6,13.1,11.7,27.6,10.4,10.8,47.5,34.4,23.8,40.0,66.7,50.2,8.9,9.7,11.1,21.8,10.8,22.4,17.6
CareTrust REIT Inc.,CTRE,0.800,0.74,0.68,0.64,0.125,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.985,8.1,8.8,6.3,412.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,108.8,202.1
Carlisle Companies,CSL,1.540,1.440,1.300,1.100,0.940,0.840,,0.760,0.700,,0.660,0.630,0.600,0.560,0.520,0.480,0.470,0.435,0.425,0.415,0.380,0.340,14.535,6.9,10.8,18.2,17.0,11.9,10.5,8.6,6.1,4.8,5.0,7.1,7.7,8.3,2.1,8.0,2.4,2.4,9.2,11.8,8.4,4.4
Carolina Financial Corp,CARO,0.230,0.170,0.130,0.120,0.105,0.025,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.780,35.3,30.8,8.3,14.3,320.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,81.7,133.7
Carter's Inc.,CRI,1.800,1.480,1.320,0.880,0.760,0.480,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.720,21.6,12.1,50.0,15.8,58.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.6,21.1
Casey's General Stores Inc.,CASY,1.100,1.000,0.920,0.840,0.760,0.690,,0.630,0.570,,0.405,0.320,0.280,0.230,0.190,0.170,0.150,0.120,0.100,0.080,0.070,0.060,8.685,10.0,8.7,9.5,10.5,10.1,9.5,10.5,40.7,26.6,14.3,21.7,21.1,11.8,13.3,25.0,20.0,25.0,14.3,16.7,16.8,8.3
Cass Information Systems Inc.,CASS,0.850,0.705,0.674,0.644,0.614,0.561,,0.475,0.418,,0.363,0.332,0.307,0.273,0.250,0.220,0.212,0.193,0.180,0.175,0.175,0.160,7.781,20.6,4.5,4.7,4.9,9.5,18.0,13.8,15.0,9.4,8.2,12.3,9.1,13.8,3.6,10.0,7.5,2.6,0.0,9.6,9.3,5.4
Caterpillar Inc.,CAT,3.280,3.100,3.080,2.940,2.600,2.340,#,1.960,1.800,,1.720,1.680,1.560,1.320,1.100,0.910,0.780,0.710,0.700,0.690,0.665,0.625,33.560,5.8,0.6,4.8,13.1,11.1,19.4,8.9,4.7,2.4,7.7,18.2,20.0,20.9,16.7,9.9,1.4,1.4,3.8,6.4,9.3,6.8
